Date,Year,Month,Quarter,Season,Salesperson,SaleType,Region,Product_Line,Performance_Level,Incident_Impact_Category,Incident_Type,Economic_Index,Marketing_Budget,Lead_Generation,Sales_Volume,Revenue,Customer_Satisfaction,Training_Hours,Market_Competition,Profit_Margin,Incident_Impact,Incident_Description,Price,Salesperson_Skill,Product_Tier,Employee_ID,Office_Temperature,Random_Factor,SaleType_Numeric,Region_Numeric
2023-03-01,2023,3,1,Spring,Eve,Buyout,South,Basic,Medium,Negative,enterprise_compliance_issue,120.13,73817.12,206.34,851.45,1081685.19,8.2,56.52,3.22,0.24,-0.14,Enterprise Compliance Issue (-14%),1270.41,5,1,7295,70.62,0.43,1,3
2019-08-01,2019,8,3,Summer,Eve,Buyout,East,Standard,High,Neutral,none,100.01,61952.11,188.01,910.88,1009756.4,7.24,49.77,3.46,0.45,0.0,,1108.55,5,2,4428,75.39,-0.4,1,1
2017-09-01,2017,9,3,Fall,Eve,Subscription,North,Standard,Medium,Negative,competitor_launch,98.92,43377.72,202.7,830.31,150601.46,7.85,40.63,3.37,0.26,-0.15,Competitor Launch (-15%),181.38,5,2,1978,68.0,1.81,0,2
2023-04-01,2023,4,2,Spring,David,Subscription,West,Standard,Medium,Neutral,none,118.42,77448.84,188.88,825.58,47346.77,7.76,51.11,3.3,0.27,0.0,,57.35,4,2,3322,76.8,-0.25,0,4
2019-09-01,2019,9,3,Fall,Bob,Buyout,West,Basic,Medium,Neutral,none,101.02,53791.8,176.45,663.2,939844.5,6.84,40.9,3.29,0.32,0.0,,1417.13,2,1,1752,68.0,-0.38,1,4
2017-02-01,2017,2,1,Winter,Eve,Subscription,North,Basic,High,Neutral,subscription_platform_upgrade,102.76,47744.73,195.21,1047.72,92230.99,6.83,56.09,2.91,0.32,0.1,Subscription Platform Upgrade (+10%),88.03,5,1,8967,73.61,-1.1,0,2
2022-03-01,2022,3,1,Spring,Bob,Subscription,East,Standard,Medium,Neutral,new_product_launch,115.99,74964.57,174.49,738.85,58140.08,6.42,45.14,3.72,0.3,0.08,New Product Launch (+15%),78.69,2,2,5856,72.74,0.12,0,1
2018-09-01,2018,9,3,Fall,Eve,Subscription,South,Basic,Medium,Neutral,subscription_price_increase,101.02,65068.63,182.02,847.2,85228.17,6.5,46.08,3.75,0.2,-0.04,Subscription Price Increase (-12%),100.6,5,1,1347,74.47,-1.99,0,3
2019-03-01,2019,3,1,Spring,Bob,Buyout,East,Standard,Low,Negative,east_region_disruption,109.11,56943.56,184.18,588.08,1005753.23,7.56,47.12,3.51,0.26,-0.12,East Region Disruption (-18%),1710.22,2,2,2980,68.0,-1.02,1,1
2023-12-01,2023,12,4,Winter,Charlie,Buyout,North,Basic,Medium,Neutral,partnership_deal,111.49,61187.27,186.46,762.73,1357835.81,7.51,59.99,3.72,0.26,0.06,Partnership Deal (+18%),1780.23,3,1,3812,71.18,0.35,1,2
2015-03-01,2015,3,1,Spring,David,Buyout,East,Basic,Medium,Neutral,none,102.69,47776.43,166.64,759.49,1374474.04,6.98,41.99,3.2,0.23,0.0,,1809.73,4,1,3815,75.15,0.16,1,1
2019-04-01,2019,4,2,Spring,Charlie,Buyout,West,Premium,Medium,Neutral,none,105.19,62603.6,183.75,780.97,874768.9,7.46,41.31,2.63,0.43,0.0,,1120.11,3,3,8999,68.73,0.28,1,4
2020-03-01,2020,3,1,Spring,Bob,Subscription,East,Basic,Low,Negative,pandemic_impact,114.55,59881.92,183.0,442.41,62454.48,6.77,38.6,3.72,0.05,-0.35,Pandemic Impact (-35%),141.17,2,1,2982,76.3,-0.09,0,1
2015-10-01,2015,10,4,Fall,Charlie,Subscription,North,Standard,Medium,Neutral,none,95.66,35510.76,160.09,672.21,61776.5,6.37,26.37,3.7,0.31,0.0,,91.9,3,2,7359,68.0,-0.71,0,2
2018-03-01,2018,3,1,Spring,Charlie,Subscription,West,Standard,Medium,Neutral,none,112.7,59014.35,180.79,761.94,52497.47,8.94,42.42,2.37,0.28,0.0,,68.9,3,2,2131,68.0,-3.09,0,4
2023-05-01,2023,5,2,Spring,Eve,Buyout,East,Standard,High,Neutral,enterprise_compliance_issue,116.21,79344.01,228.96,953.52,1090766.58,8.06,60.14,3.84,0.27,-0.05,Enterprise Compliance Issue (-14%),1143.94,5,2,3320,69.4,0.05,1,1
2016-07-01,2016,7,3,Summer,Charlie,Buyout,East,Basic,Medium,Neutral,none,98.29,56963.56,198.63,786.28,945636.03,6.6,43.44,3.2,0.28,0.0,,1202.67,3,1,4202,73.92,-1.87,1,1
2019-03-01,2019,3,1,Spring,Bob,Buyout,West,Standard,Low,Neutral,economic_downturn,110.83,65605.69,170.69,569.44,585375.4,7.91,38.08,3.06,0.3,-0.06,Economic Downturn (-20%),1027.99,2,2,4453,76.23,-1.22,1,4
2016-08-01,2016,8,3,Summer,Alice,Buyout,South,Premium,Medium,Positive,enterprise_sales_push,98.3,54480.04,133.52,621.87,1138766.76,8.4,34.66,3.39,0.45,0.22,Enterprise Sales Push (+22%),1831.2,1,3,3317,69.98,0.35,1,3
2022-01-01,2022,1,1,Winter,David,Buyout,West,Basic,High,Positive,new_product_launch,114.93,55140.44,164.57,904.11,1405154.45,7.48,59.21,3.3,0.35,0.2,New Product Launch (+15%),1554.19,4,1,4050,72.67,0.43,1,4
2018-11-01,2018,11,4,Fall,Charlie,Subscription,South,Premium,Medium,Neutral,none,102.65,50501.33,160.04,659.88,107824.6,6.67,35.38,3.83,0.32,0.0,,163.4,3,3,6250,75.76,0.56,0,3
2019-11-01,2019,11,4,Fall,David,Subscription,North,Premium,Medium,Neutral,none,105.71,42768.57,160.19,726.18,122819.45,8.78,30.15,3.55,0.33,0.0,,169.13,4,3,3923,73.83,-0.61,0,2
2020-04-01,2020,4,2,Spring,David,Subscription,North,Standard,Low,Negative,pandemic_impact,111.24,71780.75,172.19,562.46,75082.86,8.73,52.02,2.79,0.08,-0.31,Pandemic Impact (-35%),133.49,4,2,7032,78.0,-0.3,0,2
2022-06-01,2022,6,2,Summer,Eve,Buyout,West,Standard,High,Neutral,none,108.51,73690.3,236.67,1000.0,1515480.0,7.26,48.2,3.68,0.37,0.0,,1515.48,5,2,3763,70.07,0.12,1,4
2024-04-01,2024,4,2,Spring,Bob,Buyout,West,Standard,Medium,Neutral,none,117.7,81486.53,193.11,665.18,904863.24,7.94,49.85,3.45,0.36,0.0,,1360.33,2,2,7982,75.84,0.09,1,4
2020-07-01,2020,7,3,Summer,David,Subscription,North,Premium,Medium,Negative,pandemic_impact,105.41,76182.98,193.09,740.92,38816.69,8.75,52.1,3.9,0.34,-0.17,Pandemic Impact (-35%),52.39,4,3,6281,69.73,0.01,0,2
2023-10-01,2023,10,4,Fall,Charlie,Buyout,South,Basic,Medium,Positive,partnership_deal,105.27,65254.13,181.72,814.62,1299424.9,7.15,49.98,3.53,0.35,0.12,Partnership Deal (+18%),1595.13,3,1,9368,73.05,-1.02,1,3
2015-01-01,2015,1,1,Winter,David,Buyout,North,Basic,Medium,Neutral,none,99.83,37245.19,143.0,643.72,764792.56,7.55,38.28,3.65,0.25,0.0,,1188.09,4,1,3418,72.24,-0.59,1,2
2018-11-01,2018,11,4,Fall,Alice,Subscription,West,Standard,Low,Neutral,none,102.89,41664.54,160.69,557.59,45727.6,7.43,50.51,3.5,0.3,0.0,,82.01,1,2,4259,73.06,0.37,0,4
2017-11-01,2017,11,4,Fall,Eve,Buyout,North,Standard,Medium,Neutral,competitor_launch,99.69,38106.84,151.24,659.21,1276319.15,8.51,33.15,2.86,0.29,-0.1,Competitor Launch (-15%),1936.13,5,2,9175,68.67,0.65,1,2
2019-01-01,2019,1,1,Winter,Eve,Subscription,West,Standard,Medium,Negative,economic_downturn,108.17,56487.96,202.84,850.92,107360.56,9.21,50.69,3.17,0.2,-0.15,Economic Downturn (-20%),126.17,5,2,7009,70.37,0.23,0,4
2021-03-01,2021,3,1,Spring,Charlie,Buyout,West,Standard,Medium,Neutral,none,113.28,63982.12,153.61,640.25,1214018.96,8.39,44.83,3.11,0.37,0.0,,1896.15,3,2,3628,69.18,0.24,1,4
2018-03-01,2018,3,1,Spring,Eve,Subscription,North,Premium,High,Neutral,none,112.54,55512.13,188.2,962.08,160282.77,8.94,46.81,2.68,0.43,0.0,,166.6,5,3,6389,70.09,2.04,0,2
2018-12-01,2018,12,4,Winter,Charlie,Subscription,South,Premium,Medium,Negative,economic_downturn,107.02,46744.29,186.04,651.38,70479.25,8.64,41.01,3.47,0.22,-0.2,Economic Downturn (-20%),108.2,3,3,6101,71.72,1.38,0,3
2018-04-01,2018,4,2,Spring,Charlie,Subscription,East,Basic,Medium,Neutral,none,106.36,67674.19,159.63,631.94,98399.28,7.6,35.39,3.93,0.19,0.0,,155.71,3,1,4792,69.02,-0.45,0,1
2016-07-01,2016,7,3,Summer,Eve,Subscription,North,Standard,High,Neutral,none,97.93,64140.84,199.08,938.14,173996.54,6.16,37.63,4.0,0.26,0.0,,185.47,5,2,7254,69.79,1.93,0,2
2019-08-01,2019,8,3,Summer,David,Subscription,East,Standard,High,Neutral,none,103.37,65866.51,202.11,903.98,45759.28,7.4,43.77,3.74,0.34,0.0,,50.62,4,2,3517,73.75,0.86,0,1
2016-07-01,2016,7,3,Summer,Bob,Buyout,North,Basic,Medium,Neutral,none,100.2,63890.46,178.07,686.5,962971.3,6.03,33.5,2.94,0.26,0.0,,1402.73,2,1,1191,72.97,1.68,1,2
2019-12-01,2019,12,4,Winter,Alice,Buyout,East,Standard,Low,Negative,enterprise_budget_cuts,105.92,50084.28,151.12,436.86,755487.06,7.19,29.21,3.51,0.31,-0.15,Enterprise Budget Cuts (-20%),1729.37,1,2,8883,77.11,0.68,1,1
2017-12-01,2017,12,4,Winter,Charlie,Buyout,South,Standard,Medium,Neutral,competitor_launch,100.72,45655.53,173.96,657.59,1265837.36,6.99,37.59,3.5,0.35,-0.08,Competitor Launch (-15%),1924.97,3,2,8107,72.43,-0.7,1,3
2016-08-01,2016,8,3,Summer,Eve,Buyout,South,Standard,High,Positive,enterprise_sales_push,95.8,57266.08,186.65,1111.75,2039174.29,8.39,42.73,3.44,0.44,0.22,Enterprise Sales Push (+22%),1834.21,5,2,8051,77.27,0.63,1,3
2023-04-01,2023,4,2,Spring,Charlie,Subscription,North,Premium,High,Neutral,none,115.3,74059.01,218.24,929.77,150353.7,7.3,51.0,3.84,0.35,0.0,,161.71,3,3,5313,68.0,-0.42,0,2
2023-02-01,2023,2,1,Winter,Eve,Buyout,West,Basic,Medium,Neutral,none,116.88,68143.69,180.36,885.74,1194133.72,8.69,54.18,3.72,0.3,0.0,,1348.18,5,1,9609,68.0,0.83,1,4
2023-11-01,2023,11,4,Fall,Bob,Subscription,East,Standard,Medium,Neutral,partnership_deal,112.91,61727.65,186.81,771.55,113980.54,8.46,51.4,4.06,0.33,0.09,Partnership Deal (+18%),147.73,2,2,9348,70.9,-1.48,0,1
2022-05-01,2022,5,2,Spring,Eve,Subscription,West,Basic,Medium,Negative,subscription_churn_crisis,111.63,70581.93,209.31,829.4,50610.21,5.96,53.6,3.06,0.14,-0.16,Subscription Churn Crisis (-16%),61.02,5,1,4998,70.64,0.38,0,4
2022-11-01,2022,11,4,Fall,Eve,Subscription,West,Basic,High,Neutral,none,105.95,59173.7,206.6,986.91,171623.59,7.38,53.78,3.8,0.23,0.0,,173.9,5,1,6825,69.7,0.39,0,4
2021-05-01,2021,5,2,Spring,Eve,Buyout,West,Basic,High,Neutral,none,111.28,74153.05,221.24,966.94,1721994.06,6.8,48.43,4.21,0.26,0.0,,1780.87,5,1,5634,70.72,1.13,1,4
2019-11-01,2019,11,4,Fall,Alice,Subscription,South,Basic,Low,Neutral,none,105.56,53509.51,161.14,584.47,91246.75,6.53,33.84,3.75,0.23,0.0,,156.12,1,1,4980,74.22,0.96,0,3
2024-05-01,2024,5,2,Spring,David,Subscription,North,Standard,Medium,Neutral,none,113.11,78760.47,190.84,859.21,49628.09,8.05,64.99,4.22,0.27,0.0,,57.76,4,2,5393,70.69,-0.41,0,2
2022-01-01,2022,1,1,Winter,David,Buyout,North,Standard,High,Positive,new_product_launch,115.91,62579.9,185.77,1018.73,1804077.08,6.64,51.9,4.35,0.45,0.2,New Product Launch (+15%),1770.9,4,2,6227,74.08,-0.54,1,2
2016-07-01,2016,7,3,Summer,Alice,Subscription,South,Standard,Low,Neutral,none,98.66,60084.4,136.29,533.25,51581.62,6.25,33.99,2.78,0.32,0.0,,96.73,1,2,9567,75.72,-0.64,0,3
2019-02-01,2019,2,1,Winter,Charlie,Buyout,South,Standard,Medium,Neutral,economic_downturn,108.86,58391.7,172.24,633.91,895225.47,6.76,53.66,4.18,0.32,-0.1,Economic Downturn (-20%),1412.22,3,2,3575,74.27,-0.26,1,3
2015-02-01,2015,2,1,Winter,Charlie,Subscription,North,Basic,Medium,Neutral,none,101.13,42943.59,169.19,742.53,47878.34,6.37,32.78,3.13,0.22,0.0,,64.48,3,1,3114,71.36,-0.21,0,2
2021-04-01,2021,4,2,Spring,Charlie,Subscription,West,Standard,Medium,Neutral,none,114.74,68012.36,193.52,821.78,142702.88,6.84,50.74,3.81,0.3,0.0,,173.65,3,2,7435,70.72,0.97,0,4
2022-05-01,2022,5,2,Spring,Charlie,Subscription,East,Basic,Medium,Negative,subscription_churn_crisis,112.66,78202.05,198.43,680.91,68962.79,7.26,64.25,3.28,0.15,-0.16,Subscription Churn Crisis (-16%),101.28,3,1,1007,75.91,-1.91,0,1
2020-02-01,2020,2,1,Winter,Alice,Buyout,East,Basic,Low,Neutral,enterprise_budget_cuts,112.17,55775.44,128.29,436.8,813617.07,6.68,30.49,3.53,0.18,-0.06,Enterprise Budget Cuts (-20%),1862.68,1,1,6340,77.0,-1.48,1,1
2016-08-01,2016,8,3,Summer,Bob,Buyout,East,Basic,Medium,Positive,enterprise_sales_push,95.37,67102.56,165.25,710.43,1414398.52,6.22,42.88,3.04,0.38,0.22,Enterprise Sales Push (+22%),1990.91,2,1,7850,72.93,-1.41,1,1
2024-06-01,2024,6,2,Summer,Bob,Subscription,West,Basic,Medium,Neutral,none,112.86,83404.59,176.79,613.63,87896.76,6.42,51.38,3.96,0.15,0.0,,143.24,2,1,8332,74.42,-0.12,0,4
2017-04-01,2017,4,2,Spring,David,Buyout,North,Standard,Medium,Neutral,none,106.36,60396.01,168.66,740.23,989082.04,5.92,36.28,3.07,0.38,0.0,,1336.18,4,2,1220,73.86,0.59,1,2
2015-03-01,2015,3,1,Spring,Bob,Buyout,South,Premium,Medium,Neutral,none,104.8,55059.27,151.51,633.43,716101.67,9.45,32.91,2.6,0.45,0.0,,1130.52,2,3,7607,70.05,0.35,1,3
2022-09-01,2022,9,3,Fall,Alice,Subscription,North,Premium,Low,Neutral,none,104.16,62428.78,159.96,549.83,34507.38,7.61,43.19,4.46,0.25,0.0,,62.76,1,3,4173,72.36,-0.97,0,2
2018-02-01,2018,2,1,Winter,Bob,Subscription,West,Standard,Medium,Neutral,competitor_launch,105.76,56767.43,186.62,630.08,120352.46,7.94,46.48,2.83,0.32,-0.04,Competitor Launch (-15%),191.01,2,2,4837,73.08,0.94,0,4
2020-10-01,2020,10,4,Fall,Bob,Subscription,South,Standard,Medium,Neutral,subscription_feature_launch,108.63,61201.55,154.67,618.5,32056.65,7.97,42.29,2.95,0.32,0.04,Subscription Feature Launch (+14%),51.83,2,2,7065,76.11,1.13,0,3
2015-09-01,2015,9,3,Fall,Bob,Subscription,West,Basic,Low,Neutral,none,92.27,54722.31,146.84,555.43,105943.09,6.76,34.6,3.2,0.26,0.0,,190.74,2,1,9027,71.55,0.76,0,4
2019-03-01,2019,3,1,Spring,Eve,Subscription,East,Basic,Medium,Negative,east_region_disruption,111.36,58068.54,187.46,788.85,70475.46,5.37,46.13,3.6,0.16,-0.12,East Region Disruption (-18%),89.34,5,1,1320,68.46,-0.47,0,1
2022-12-01,2022,12,4,Winter,Charlie,Buyout,East,Standard,Medium,Neutral,none,106.96,49277.52,174.48,743.23,1352372.02,6.97,50.33,4.68,0.35,0.0,,1819.59,3,2,6394,71.56,-0.01,1,1
2019-08-01,2019,8,3,Summer,Charlie,Buyout,West,Premium,Medium,Neutral,none,97.68,59484.38,195.94,847.31,964475.78,8.09,43.03,4.19,0.41,0.0,,1138.28,3,3,1813,71.45,1.01,1,4
2019-08-01,2019,8,3,Summer,David,Buyout,South,Premium,Medium,Neutral,none,101.87,61964.95,188.27,878.87,1226588.5,8.19,38.48,4.09,0.42,0.0,,1395.64,4,3,5985,69.75,-0.04,1,3
2020-12-01,2020,12,4,Winter,Eve,Buyout,South,Premium,Medium,Neutral,none,107.85,59905.81,176.24,883.46,1451113.16,9.37,54.21,3.35,0.45,0.0,,1642.53,5,3,7748,75.04,0.14,1,3
2019-11-01,2019,11,4,Fall,Charlie,Subscription,North,Standard,Medium,Neutral,none,106.02,61519.41,160.72,663.82,74294.49,7.57,43.02,4.47,0.36,0.0,,111.92,3,2,6381,75.28,0.39,0,2
2020-09-01,2020,9,3,Fall,Eve,Subscription,East,Standard,Medium,Negative,pandemic_impact,103.3,62383.13,202.73,893.98,132138.65,9.18,56.74,4.07,0.22,-0.1,Pandemic Impact (-35%),147.81,5,2,4406,68.0,-0.18,0,1
2024-06-01,2024,6,2,Summer,Charlie,Subscription,North,Premium,Medium,Neutral,none,113.2,80687.03,209.48,886.8,82268.67,6.88,52.09,4.19,0.37,0.0,,92.77,3,3,3991,75.82,-0.49,0,2
2022-06-01,2022,6,2,Summer,Charlie,Subscription,North,Standard,Medium,Negative,subscription_churn_crisis,108.6,73970.62,216.41,768.98,58711.84,7.56,60.3,3.95,0.2,-0.11,Subscription Churn Crisis (-16%),76.35,3,2,3368,72.9,0.42,0,2
2017-04-01,2017,4,2,Spring,Eve,Buyout,West,Premium,High,Neutral,none,110.33,65189.08,184.42,957.63,1697444.23,7.56,45.49,2.48,0.45,0.0,,1772.54,5,3,1287,72.32,0.7,1,4
2018-10-01,2018,10,4,Fall,David,Buyout,West,Standard,Medium,Neutral,none,102.03,62348.42,191.98,866.08,1422558.36,8.3,44.07,3.71,0.33,0.0,,1642.53,4,2,4466,73.51,-1.25,1,4
2023-02-01,2023,2,1,Winter,Eve,Subscription,North,Standard,High,Neutral,none,113.84,72696.75,192.71,960.5,164859.85,7.18,60.36,2.96,0.29,0.0,,171.64,5,2,8821,68.0,-0.03,0,2
2024-07-01,2024,7,3,Summer,Alice,Buyout,East,Standard,Low,Neutral,none,111.08,84565.32,164.17,561.06,679227.12,5.57,47.57,4.38,0.32,0.0,,1210.62,1,2,1444,70.57,-0.91,1,1
2022-03-01,2022,3,1,Spring,Bob,Buyout,West,Standard,Medium,Neutral,new_product_launch,115.79,72774.13,163.47,713.37,744681.25,6.04,54.74,3.53,0.39,0.08,New Product Launch (+15%),1043.89,2,2,5636,74.05,-0.04,1,4
2016-07-01,2016,7,3,Summer,Eve,Buyout,North,Basic,Medium,Neutral,none,98.31,64483.54,196.57,889.02,896922.89,6.94,36.47,3.0,0.26,0.0,,1008.89,5,1,5464,73.62,1.31,1,2
2024-07-01,2024,7,3,Summer,Bob,Buyout,North,Standard,Medium,Neutral,none,112.54,78932.54,169.91,694.14,850031.88,8.36,52.05,4.5,0.26,0.0,,1224.59,2,2,5026,70.98,0.54,1,2
2023-12-01,2023,12,4,Winter,Bob,Subscription,North,Standard,Medium,Neutral,partnership_deal,113.66,55049.95,201.22,748.65,65873.92,7.72,46.29,3.66,0.35,0.06,Partnership Deal (+18%),87.99,2,2,8192,72.16,-0.17,0,2
2017-10-01,2017,10,4,Fall,Eve,Subscription,North,Basic,Medium,Negative,competitor_launch,98.29,48553.71,181.95,726.16,59544.93,7.75,37.78,3.33,0.14,-0.13,Competitor Launch (-15%),82.0,5,1,8965,72.41,2.07,0,2
2019-06-01,2019,6,2,Summer,David,Subscription,North,Standard,High,Positive,viral_marketing,105.44,71199.35,211.78,1072.96,95546.68,7.37,47.13,3.61,0.45,0.13,Viral Marketing (+20%),89.05,4,2,1894,73.2,-1.68,0,2
2015-04-01,2015,4,2,Spring,Eve,Subscription,North,Basic,Medium,Neutral,none,107.33,49197.44,179.47,847.75,137581.85,6.5,36.15,2.73,0.24,0.0,,162.29,5,1,4207,78.0,-0.55,0,2
2015-06-01,2015,6,2,Summer,David,Subscription,West,Standard,High,Neutral,none,101.87,59608.38,221.19,968.03,141651.17,6.62,42.12,3.09,0.33,0.0,,146.33,4,2,7817,68.0,0.16,0,4
2017-10-01,2017,10,4,Fall,Eve,Subscription,East,Standard,Medium,Negative,competitor_launch,98.81,44633.26,190.79,796.35,40717.45,7.42,41.71,3.87,0.22,-0.13,Competitor Launch (-15%),51.13,5,2,7666,69.47,-0.99,0,1
2017-10-01,2017,10,4,Fall,Charlie,Subscription,North,Premium,Medium,Negative,competitor_launch,95.41,53151.5,185.08,662.67,90964.68,7.41,45.19,3.16,0.26,-0.13,Competitor Launch (-15%),137.27,3,3,3527,72.02,-1.43,0,2
2022-12-01,2022,12,4,Winter,David,Subscription,South,Standard,Medium,Neutral,none,111.19,53489.06,173.93,802.58,62432.32,7.17,48.45,3.37,0.25,0.0,,77.79,4,2,8483,73.4,1.02,0,3
2020-02-01,2020,2,1,Winter,Alice,Subscription,West,Standard,Medium,Neutral,none,113.23,59286.36,172.08,594.08,56402.39,6.15,39.41,3.15,0.35,0.0,,94.94,1,2,4483,72.13,1.6,0,4
2023-01-01,2023,1,1,Winter,Bob,Buyout,West,Premium,Medium,Neutral,none,108.99,55637.84,169.53,690.3,1162192.33,7.72,52.95,3.62,0.45,0.0,,1683.61,2,3,7198,69.1,-0.62,1,4
2015-03-01,2015,3,1,Spring,Alice,Buyout,North,Standard,Low,Neutral,none,105.5,59089.24,151.59,532.22,613973.32,6.43,27.92,2.96,0.3,0.0,,1153.61,1,2,8718,73.45,2.28,1,2
2017-04-01,2017,4,2,Spring,Bob,Buyout,West,Standard,Low,Neutral,none,106.5,51795.56,145.24,556.8,584963.74,8.29,44.26,3.72,0.34,0.0,,1050.58,2,2,8741,72.99,-2.4,1,4
2018-01-01,2018,1,1,Winter,Alice,Buyout,North,Premium,Low,Neutral,competitor_launch,106.56,51030.61,147.26,530.2,637480.46,8.44,38.77,3.13,0.45,-0.05,Competitor Launch (-15%),1202.35,1,3,1830,72.73,0.12,1,2
2015-09-01,2015,9,3,Fall,Eve,Subscription,East,Standard,Medium,Neutral,none,93.19,42250.76,178.95,821.66,49850.33,8.54,29.6,3.31,0.25,0.0,,60.67,5,2,1696,70.29,-1.13,0,1
2020-03-01,2020,3,1,Spring,Eve,Buyout,East,Standard,Medium,Negative,pandemic_impact,112.2,59894.06,210.95,622.78,894142.87,8.14,46.86,2.94,0.18,-0.35,Pandemic Impact (-35%),1435.72,5,2,4125,73.43,-0.02,1,1
2017-12-01,2017,12,4,Winter,David,Buyout,West,Premium,Medium,Neutral,competitor_launch,105.78,46187.73,173.47,710.94,1301317.81,7.09,34.98,2.89,0.38,-0.08,Competitor Launch (-15%),1830.43,4,3,9469,75.57,0.07,1,4
2022-03-01,2022,3,1,Spring,David,Buyout,West,Standard,Medium,Neutral,new_product_launch,114.61,68198.23,165.74,814.49,1298587.53,9.66,42.08,3.67,0.39,0.08,New Product Launch (+15%),1594.35,4,2,1842,74.52,-0.1,1,4
2020-02-01,2020,2,1,Winter,Bob,Subscription,South,Basic,Medium,Neutral,none,113.76,58898.59,176.81,665.43,48390.31,6.34,48.6,3.26,0.26,0.0,,72.72,2,1,2791,68.59,-1.27,0,3
2017-05-01,2017,5,2,Spring,Bob,Buyout,West,Standard,Medium,Neutral,none,103.89,64196.47,190.75,646.28,773432.82,7.84,42.33,3.55,0.35,0.0,,1196.74,2,2,2346,69.12,0.13,1,4
2016-08-01,2016,8,3,Summer,Bob,Buyout,South,Standard,Medium,Positive,enterprise_sales_push,98.69,53528.26,137.83,654.67,890530.48,8.3,31.47,3.82,0.45,0.22,Enterprise Sales Push (+22%),1360.28,2,2,3763,74.24,0.0,1,3
2016-12-01,2016,12,4,Winter,David,Buyout,East,Standard,High,Neutral,award_recognition,101.5,41480.4,200.26,937.13,1229473.12,6.71,44.3,3.45,0.3,0.06,Award Recognition (+12%),1311.96,4,2,8883,70.19,0.22,1,1
2018-04-01,2018,4,2,Spring,Charlie,Subscription,East,Standard,Medium,Neutral,none,109.53,63065.01,201.4,831.13,137810.14,6.74,47.01,2.46,0.36,0.0,,165.81,3,2,5080,68.28,-1.46,0,1
2019-01-01,2019,1,1,Winter,Eve,Subscription,North,Basic,Medium,Negative,economic_downturn,108.51,52019.41,182.15,702.89,60982.94,7.71,46.99,3.52,0.13,-0.15,Economic Downturn (-20%),86.76,5,1,3985,70.25,1.37,0,2
2020-07-01,2020,7,3,Summer,David,Subscription,East,Standard,Medium,Negative,pandemic_impact,106.28,69588.5,178.91,723.05,121133.11,6.27,54.22,3.28,0.3,-0.17,Pandemic Impact (-35%),167.53,4,2,1949,69.94,-0.7,0,1
2022-11-01,2022,11,4,Fall,Charlie,Buyout,South,Premium,Medium,Neutral,south_region_competition,102.86,59560.66,193.44,777.69,1414316.61,7.78,51.03,3.1,0.44,-0.04,South Region Competition (-15%),1818.61,3,3,5632,71.19,0.36,1,3
2015-10-01,2015,10,4,Fall,Alice,Subscription,West,Standard,Low,Neutral,none,92.83,44032.98,124.68,412.29,43414.6,5.36,33.97,3.35,0.26,0.0,,105.3,1,2,4668,71.43,0.51,0,4
2015-06-01,2015,6,2,Summer,Eve,Subscription,North,Basic,High,Neutral,none,100.83,61173.46,188.91,900.4,163629.81,7.31,32.15,3.54,0.3,0.0,,181.73,5,1,9453,68.0,0.53,0,2
2021-11-01,2021,11,4,Fall,Bob,Buyout,South,Premium,Medium,Neutral,buyout_premium_tier,102.41,51909.07,141.8,668.65,944909.43,9.05,46.11,4.03,0.45,0.1,Buyout Premium Tier (+16%),1413.16,2,3,4685,72.7,-1.1,1,3
2018-09-01,2018,9,3,Fall,Charlie,Subscription,West,Basic,Medium,Neutral,subscription_price_increase,98.44,50425.56,170.43,629.18,84850.9,6.96,39.59,3.25,0.2,-0.04,Subscription Price Increase (-12%),134.86,3,1,3334,73.43,-1.98,0,4
2022-02-01,2022,2,1,Winter,Charlie,Subscription,North,Basic,Medium,Positive,new_product_launch,114.72,62714.43,202.15,864.1,116359.31,5.62,45.5,4.56,0.19,0.11,New Product Launch (+15%),134.66,3,1,7579,72.43,1.7,0,2
2021-03-01,2021,3,1,Spring,David,Subscription,East,Premium,High,Neutral,none,112.34,70505.97,202.03,925.04,132187.95,7.61,45.2,3.63,0.36,0.0,,142.9,4,3,2401,73.69,1.15,0,1
2023-05-01,2023,5,2,Spring,David,Buyout,South,Basic,High,Neutral,enterprise_compliance_issue,113.12,79502.94,218.87,910.77,1450794.33,7.28,46.3,3.31,0.23,-0.05,Enterprise Compliance Issue (-14%),1592.93,4,1,1978,73.59,1.69,1,3
2015-05-01,2015,5,2,Spring,Bob,Subscription,West,Standard,Medium,Neutral,none,103.04,55181.42,158.87,626.49,99367.73,7.38,32.76,2.03,0.32,0.0,,158.61,2,2,9550,68.27,0.03,0,4
2023-06-01,2023,6,2,Summer,Charlie,Buyout,North,Basic,Medium,Neutral,none,114.02,82877.42,197.76,834.98,1467206.28,6.99,50.5,3.72,0.22,0.0,,1757.17,3,1,2356,71.93,0.85,1,2
2022-07-01,2022,7,3,Summer,David,Subscription,North,Standard,Medium,Neutral,subscription_churn_crisis,106.08,72201.29,179.36,787.64,48573.47,7.48,43.3,3.06,0.22,-0.05,Subscription Churn Crisis (-16%),61.67,4,2,2847,72.95,-0.96,0,2
