Date,Salesperson,SaleType,Price,Discontinued
2022-04,Charlie,Buyout,1706.62,N/A
2021-12,Charlie,Buyout,1748.62,N/A
2018-10,Alice,Buyout,1482.75,N/A
2022-11,Charlie,Buyout,1752.89,N/A
2017-09,Alice,Buyout,1055.45,N/A
2019-10,Eve,Subscription,139.49,False
2020-06,Eve,Buyout,1677.07,N/A
2017-07,David,Subscription,191.05,True
2023-08,Bob,Buyout,1035.87,N/A
2018-05,Alice,Buyout,1773.87,N/A
2017-08,Alice,Subscription,112.19,False
2018-02,Bob,Subscription,120.47,True
2018-03,Charlie,Subscription,102.92,False
2018-11,Alice,Buyout,1031.81,N/A
2017-09,David,Buyout,1711.46,N/A
2024-09,Charlie,Buyout,1840.53,N/A
2023-07,Charlie,Subscription,78.56,True
2016-06,Charlie,Buyout,1307.81,N/A
2016-08,Charlie,Subscription,80.48,False
2019-12,Bob,Buyout,1588.36,N/A
2017-10,Charlie,Subscription,68.48,False
2021-06,Alice,Buyout,1183.23,N/A
2020-05,Eve,Buyout,1501.52,N/A
2024-11,Bob,Buyout,1510.55,N/A
2023-01,Bob,Subscription,96.49,True
2021-12,David,Subscription,153.78,True
2023-04,Alice,Subscription,102.87,True
2022-06,Bob,Subscription,175.63,True
2016-11,Alice,Buyout,1761.92,N/A
2021-05,Bob,Subscription,75.27,True
2024-01,Bob,Subscription,192.47,True
2023-10,David,Buyout,1269.77,N/A
2021-02,David,Subscription,68.06,True
2020-02,David,Buyout,1550.02,N/A
2021-02,David,Buyout,1898.61,N/A
2019-12,Charlie,Subscription,126.12,False
2015-06,Alice,Buyout,1703.88,N/A
2019-10,Alice,Buyout,1820.77,N/A
2020-04,Eve,Buyout,1736.69,N/A
2020-11,Alice,Buyout,1380.1,N/A
2017-12,Eve,Subscription,92.56,True
2019-01,Bob,Buyout,1013.29,N/A
2020-02,Eve,Buyout,1798.43,N/A
2018-01,Charlie,Subscription,132.74,True
2022-03,Charlie,Buyout,1004.79,N/A
2017-08,Charlie,Subscription,82.46,False
2018-10,Bob,Buyout,1277.16,N/A
2023-04,Eve,Buyout,1525.9,N/A
2016-10,Bob,Subscription,74.44,True
2022-04,Charlie,Buyout,1795.86,N/A
2024-07,David,Buyout,1187.79,N/A
2016-04,Charlie,Subscription,197.46,False
2016-11,Alice,Subscription,62.06,True
2023-10,Eve,Buyout,1453.43,N/A
2015-02,David,Buyout,1661.11,N/A
2019-06,David,Subscription,184.66,False
2020-05,Alice,Buyout,1444.35,N/A
2020-12,Eve,Subscription,191.13,False
2022-09,Charlie,Subscription,78.4,True
2022-07,David,Subscription,169.5,True
2015-08,Eve,Subscription,69.5,True
2020-10,Alice,Buyout,1980.42,N/A
2018-09,Bob,Subscription,119.34,True
2015-04,David,Buyout,1348.87,N/A
2015-02,Alice,Buyout,1855.56,N/A
2019-10,David,Buyout,1965.56,N/A
2024-06,Charlie,Subscription,128.71,False
2017-01,Eve,Subscription,98.44,True
2023-08,Eve,Subscription,149.35,True
2022-09,Eve,Buyout,1522.42,N/A
2022-10,David,Subscription,131.01,True
2016-09,Charlie,Subscription,140.47,True
2015-02,Eve,Subscription,148.76,False
2017-09,Eve,Buyout,1547.87,N/A
2022-10,Alice,Buyout,1016.35,N/A
2018-06,David,Buyout,1407.57,N/A
2023-10,David,Buyout,1310.67,N/A
2016-12,Eve,Subscription,62.06,True
2020-07,Alice,Subscription,196.82,False
2021-10,Charlie,Buyout,1227.18,N/A
2019-07,Charlie,Subscription,126.64,True
2020-08,David,Buyout,1991.01,N/A
2023-01,David,Buyout,1721.0,N/A
2020-01,David,Subscription,171.79,False
2023-10,Alice,Subscription,124.23,True
2016-11,Bob,Buyout,1084.56,N/A
2022-12,Eve,Buyout,1651.19,N/A
2023-09,Bob,Subscription,178.66,False
2019-12,Bob,Buyout,1891.72,N/A
2020-08,Alice,Subscription,52.52,False
2016-12,Alice,Subscription,198.17,True
2020-05,David,Subscription,83.86,True
2021-10,Charlie,Subscription,125.71,True
2017-03,Eve,Buyout,1043.13,N/A
2021-01,David,Subscription,167.46,True
2020-11,Charlie,Buyout,1468.15,N/A
2023-09,Bob,Subscription,199.73,False
2024-05,Charlie,Subscription,126.48,False
2023-07,Alice,Buyout,1389.69,N/A
2016-10,Eve,Buyout,1281.66,N/A
2015-01,Charlie,Buyout,1378.82,N/A
2023-04,Charlie,Subscription,179.57,True
2024-12,Charlie,Buyout,1131.18,N/A
2018-07,Alice,Buyout,1088.87,N/A
2015-10,Eve,Subscription,124.38,False
2015-03,Alice,Subscription,68.53,True
2017-10,Eve,Subscription,181.79,False
2015-08,Eve,Buyout,1935.66,N/A
2019-01,Bob,Buyout,1245.21,N/A
2023-02,David,Subscription,82.94,True
2017-08,Alice,Subscription,165.03,True
2016-06,Charlie,Buyout,1990.43,N/A
2020-06,David,Subscription,82.56,False
2017-09,Bob,Subscription,120.58,False
2024-06,Eve,Subscription,131.58,True
2020-10,Eve,Subscription,135.2,False
2021-09,Alice,Buyout,1714.84,N/A
2018-05,Eve,Buyout,1104.72,N/A
2019-12,Bob,Buyout,1317.08,N/A
2015-11,Bob,Subscription,142.81,True
2017-03,Eve,Buyout,1511.08,N/A
2023-02,David,Buyout,1486.02,N/A
2015-02,Bob,Buyout,1670.02,N/A
2017-10,David,Subscription,71.75,False
2017-06,David,Subscription,155.5,True
2017-07,Bob,Buyout,1564.17,N/A
2018-09,Eve,Buyout,1014.66,N/A
2015-03,Eve,Buyout,1466.7,N/A
2024-02,David,Buyout,1201.07,N/A
2024-03,Charlie,Subscription,61.51,True
2024-05,David,Buyout,1505.15,N/A
2018-04,Charlie,Buyout,1814.99,N/A
2016-07,Eve,Subscription,108.82,True
2021-03,David,Subscription,171.02,False
2019-02,Alice,Subscription,96.98,False
2022-08,Bob,Subscription,96.24,True
2016-09,Bob,Subscription,143.6,True
2023-12,David,Subscription,127.03,False
2017-10,Eve,Buyout,1498.76,N/A
2021-11,David,Subscription,130.29,False
2020-04,Eve,Subscription,162.5,False
2023-02,Charlie,Buyout,1670.01,N/A
2020-11,David,Subscription,107.31,False
2017-09,Alice,Buyout,1460.97,N/A
2015-12,Eve,Subscription,81.92,True
2015-09,David,Buyout,1632.37,N/A
2020-03,Alice,Subscription,83.87,True
2021-03,Alice,Subscription,100.86,False
2022-01,Alice,Subscription,135.86,False
2023-08,Bob,Subscription,152.81,True
2023-02,Alice,Buyout,1964.07,N/A
2018-12,Charlie,Buyout,1679.4,N/A
2016-11,Bob,Buyout,1239.25,N/A
2018-12,Charlie,Buyout,1715.04,N/A
2024-06,Alice,Subscription,149.81,True
2022-12,Alice,Buyout,1123.12,N/A
2023-05,Bob,Buyout,1851.05,N/A
2024-10,Charlie,Subscription,119.73,False
2016-05,David,Buyout,1379.06,N/A
2023-09,Bob,Subscription,114.58,False
2023-01,Charlie,Subscription,64.99,False
2017-11,Charlie,Buyout,1356.46,N/A
2018-06,Eve,Subscription,106.82,True
2023-03,David,Buyout,1606.85,N/A
2017-08,Eve,Subscription,190.57,True
2017-10,David,Buyout,1410.3,N/A
2016-12,David,Subscription,158.4,True
2020-08,Alice,Subscription,152.02,True
2017-08,Alice,Buyout,1924.48,N/A
2020-12,Bob,Buyout,1651.27,N/A
2023-11,Alice,Subscription,105.79,False
2020-12,Eve,Subscription,63.98,True
2018-10,Bob,Subscription,120.25,False
2021-10,Bob,Subscription,91.15,False
2016-02,Eve,Buyout,1488.01,N/A
2024-01,Charlie,Buyout,1731.55,N/A
2015-09,Eve,Subscription,161.47,False
2019-07,Eve,Buyout,1958.54,N/A
2022-11,Bob,Buyout,1831.49,N/A
2020-12,Alice,Subscription,184.97,True
2020-08,Eve,Buyout,1412.14,N/A
2016-02,Charlie,Subscription,62.18,False
2019-09,Eve,Buyout,1224.07,N/A
2019-05,Alice,Subscription,93.49,False
2015-05,Eve,Subscription,53.08,True
2018-09,Eve,Buyout,1360.21,N/A
2016-08,Charlie,Buyout,1055.3,N/A
2023-09,Eve,Buyout,1517.67,N/A
2015-04,Bob,Subscription,182.02,False
2017-10,Charlie,Buyout,1486.13,N/A
2017-09,David,Subscription,103.88,True
2024-05,Bob,Subscription,152.32,False
2024-04,David,Subscription,143.14,True
2023-03,Alice,Subscription,121.14,False
2019-02,Bob,Buyout,1948.82,N/A
2023-09,Charlie,Subscription,83.38,False
2018-07,Eve,Buyout,1216.16,N/A
2020-12,Bob,Subscription,84.81,False
2018-06,Eve,Buyout,1940.63,N/A
2017-03,Eve,Subscription,64.17,False
2018-08,Bob,Subscription,108.09,False
2016-08,Eve,Subscription,89.17,True
2017-07,Bob,Subscription,122.61,False
2020-10,Alice,Subscription,187.06,True
2022-05,David,Buyout,1361.52,N/A
2019-03,Eve,Buyout,1523.26,N/A
2022-04,Charlie,Buyout,1689.28,N/A
2016-01,David,Subscription,170.43,True
2022-03,Charlie,Buyout,1597.44,N/A
2020-04,Bob,Buyout,1313.11,N/A
2023-05,Bob,Buyout,1023.29,N/A
2020-09,Eve,Subscription,94.0,False
2021-05,Bob,Buyout,1127.94,N/A
2016-06,David,Buyout,1443.82,N/A
2017-01,Eve,Subscription,173.54,True
2015-11,Bob,Subscription,56.41,False
2018-09,Eve,Subscription,102.39,True
2022-03,Bob,Buyout,1399.7,N/A
2019-01,Charlie,Buyout,1026.74,N/A
2016-02,Charlie,Subscription,195.03,False
2020-12,Charlie,Subscription,160.88,False
2016-08,David,Buyout,1129.99,N/A
2016-07,Bob,Buyout,1095.56,N/A
2017-02,Alice,Subscription,107.26,True
2022-03,Eve,Buyout,1679.24,N/A
2023-05,Eve,Subscription,152.45,False
2020-03,Bob,Subscription,51.54,True
2019-12,Charlie,Subscription,158.53,True
2018-06,Eve,Buyout,1136.53,N/A
2016-07,Alice,Buyout,1974.14,N/A
2024-04,Bob,Subscription,178.56,False
2017-11,Bob,Buyout,1460.14,N/A
2022-07,Eve,Buyout,1812.97,N/A
2018-01,Charlie,Subscription,175.27,False
2023-08,Bob,Subscription,61.33,True
2023-11,Alice,Subscription,158.08,True
2021-05,David,Buyout,1140.74,N/A
2024-07,Eve,Subscription,50.19,False
2024-09,Bob,Buyout,1211.08,N/A
2016-01,Charlie,Buyout,1514.09,N/A
2015-07,Charlie,Subscription,105.89,False
2021-03,Charlie,Subscription,165.71,True
2015-06,David,Buyout,1194.7,N/A
2018-07,David,Subscription,187.75,False
2019-10,Alice,Subscription,135.71,False
2020-10,Charlie,Subscription,102.13,False
2016-01,Eve,Subscription,74.32,False
2019-04,Alice,Subscription,161.05,True
2015-07,Alice,Buyout,1716.97,N/A
2021-04,Charlie,Buyout,1168.33,N/A
2018-08,Eve,Buyout,1870.17,N/A
2017-05,Eve,Buyout,1074.36,N/A
2022-10,Bob,Buyout,1428.59,N/A
2017-04,Eve,Subscription,83.32,True
2016-07,David,Buyout,1984.74,N/A
2024-08,David,Buyout,1648.36,N/A
2020-03,Alice,Buyout,1003.17,N/A
2022-07,Eve,Subscription,98.6,True
2020-07,Eve,Buyout,1109.22,N/A
2019-08,Eve,Buyout,1818.02,N/A
2016-10,Alice,Subscription,71.33,True
2015-11,Eve,Buyout,1712.41,N/A
2024-11,Eve,Buyout,1941.95,N/A
2020-06,Eve,Buyout,1796.51,N/A
2018-02,Eve,Subscription,174.92,False
2018-08,Eve,Buyout,1738.7,N/A
2017-12,Eve,Buyout,1536.06,N/A
2015-11,Eve,Buyout,1676.07,N/A
2022-12,David,Subscription,139.21,False
2020-03,Charlie,Buyout,1837.23,N/A
2017-05,Bob,Subscription,164.58,True
2021-11,David,Buyout,1148.73,N/A
2022-02,Eve,Buyout,1324.52,N/A
2017-08,Bob,Subscription,137.33,True
2020-07,David,Subscription,139.36,True
2016-03,Eve,Subscription,71.49,False
2019-11,Bob,Buyout,1779.34,N/A
2021-09,Bob,Subscription,87.06,True
2020-08,Bob,Buyout,1387.28,N/A
2017-07,Alice,Subscription,139.07,True
2021-04,Alice,Buyout,1399.55,N/A
2023-10,Charlie,Buyout,1071.39,N/A
2021-06,Eve,Subscription,136.94,True
2023-05,Bob,Buyout,1327.65,N/A
2020-03,Charlie,Subscription,61.73,True
2024-06,Charlie,Buyout,1227.06,N/A
2016-03,Bob,Buyout,1414.42,N/A
2017-04,David,Subscription,118.72,False
2020-01,David,Subscription,80.07,False
2015-04,David,Subscription,68.13,False
2024-08,Eve,Subscription,70.09,True
2024-05,Eve,Subscription,185.84,False
2019-08,Eve,Subscription,148.68,False
2024-12,Alice,Subscription,77.54,False
2020-01,Bob,Subscription,67.21,False
2015-06,Charlie,Buyout,1710.26,N/A
2018-06,Bob,Buyout,1456.28,N/A
2023-10,Eve,Subscription,137.78,True
2015-01,Bob,Buyout,1962.72,N/A
2016-07,Bob,Subscription,166.07,False
2022-03,David,Buyout,1391.35,N/A
2015-07,Bob,Buyout,1392.06,N/A
2015-07,Alice,Buyout,1262.38,N/A
2021-08,Bob,Buyout,1833.91,N/A
2015-11,Charlie,Subscription,123.31,True
2018-01,Alice,Subscription,75.66,True
2023-06,Charlie,Subscription,90.66,False
2023-03,Eve,Subscription,153.09,True
2020-07,Charlie,Subscription,181.13,True
2023-03,Charlie,Subscription,50.61,True
2023-09,David,Buyout,1325.26,N/A
2015-11,Bob,Buyout,1805.27,N/A
2024-12,Eve,Buyout,1274.99,N/A
2017-05,Eve,Buyout,1739.01,N/A
2021-03,Charlie,Buyout,1992.75,N/A
2016-01,Bob,Buyout,1304.38,N/A
2022-01,Charlie,Buyout,1622.48,N/A
2018-10,Eve,Buyout,1551.31,N/A
2021-09,Charlie,Buyout,1090.91,N/A
2020-03,Alice,Buyout,1159.74,N/A
2020-05,Eve,Subscription,83.82,True
2017-11,Eve,Subscription,81.47,False
2018-01,Alice,Buyout,1741.85,N/A
2016-01,David,Buyout,1356.17,N/A
2021-05,David,Buyout,1534.86,N/A
2022-01,Charlie,Subscription,84.52,False
2024-05,David,Subscription,189.09,True
2023-11,Bob,Subscription,194.71,True
2020-10,Eve,Subscription,58.99,False
2016-02,David,Subscription,132.01,True
2019-07,Bob,Subscription,114.66,False
2016-06,Bob,Subscription,72.8,False
2024-01,Bob,Buyout,1547.26,N/A
2021-10,David,Subscription,137.2,True
2016-05,Charlie,Subscription,145.74,False
2024-01,Eve,Subscription,65.05,True
2017-04,Eve,Subscription,130.45,False
2017-07,Alice,Subscription,182.22,True
2020-04,David,Subscription,162.72,False
2015-05,David,Subscription,134.08,False
2022-04,Eve,Subscription,143.96,False
2017-02,Charlie,Buyout,1825.04,N/A
2015-11,Bob,Buyout,1561.92,N/A
2016-04,David,Buyout,1121.55,N/A
2024-06,Eve,Buyout,1926.96,N/A
2021-08,Charlie,Subscription,90.46,False
2018-12,Alice,Subscription,113.61,True
2023-01,David,Subscription,82.21,False
2023-07,Charlie,Buyout,1573.35,N/A
2015-12,David,Subscription,76.19,False
2019-04,Eve,Buyout,1054.16,N/A
2020-01,Alice,Buyout,1374.78,N/A
2020-06,David,Buyout,1119.03,N/A
2024-01,Alice,Buyout,1369.4,N/A
2019-08,Bob,Buyout,1802.92,N/A
2019-03,Alice,Buyout,1105.29,N/A
2015-06,Alice,Subscription,195.69,False
2016-01,David,Buyout,1136.61,N/A
2015-05,Bob,Buyout,1116.15,N/A
2016-08,Charlie,Subscription,176.84,False
2015-03,Charlie,Buyout,1001.98,N/A
2015-05,Alice,Subscription,193.88,True
2017-03,Alice,Buyout,1880.84,N/A
2017-03,Charlie,Buyout,1108.67,N/A
2024-11,Bob,Buyout,1167.16,N/A
2019-07,Eve,Subscription,85.94,True
2023-07,Eve,Subscription,101.8,True
2021-05,Bob,Subscription,99.72,False
2024-05,Charlie,Subscription,186.2,False
2022-08,Alice,Buyout,1303.98,N/A
2021-01,David,Subscription,85.9,True
2018-10,Bob,Buyout,1016.01,N/A
2017-05,David,Subscription,147.27,False
2020-10,Charlie,Buyout,1593.77,N/A
2016-06,Bob,Subscription,118.11,False
2023-01,Eve,Subscription,199.71,True
2019-10,Eve,Buyout,1631.27,N/A
2019-02,Charlie,Subscription,90.9,True
2023-12,Bob,Subscription,113.21,True
2019-01,David,Subscription,191.89,True
2024-10,Bob,Subscription,66.14,False
2023-11,David,Subscription,124.05,False
2019-03,Bob,Subscription,112.83,True
2024-07,Bob,Subscription,130.43,True
2022-10,Alice,Subscription,183.81,False
2020-01,Alice,Subscription,116.47,False
2023-04,Bob,Subscription,106.94,True
2015-06,Eve,Subscription,195.54,False
2024-03,David,Subscription,153.28,True
2015-07,Bob,Buyout,1342.07,N/A
2017-01,Charlie,Buyout,1592.14,N/A
2015-03,Eve,Subscription,62.93,True
2023-04,Charlie,Subscription,51.8,True
2017-06,David,Subscription,127.08,True
2023-03,Charlie,Subscription,58.36,True
2016-07,David,Subscription,53.24,False
2020-07,Charlie,Subscription,112.99,False
2023-08,Bob,Buyout,1841.22,N/A
2018-01,Alice,Subscription,100.49,True
2022-06,David,Subscription,92.57,False
2022-02,Alice,Subscription,152.48,True
2024-04,David,Subscription,182.79,False
2024-01,David,Buyout,1570.12,N/A
2021-12,David,Subscription,158.34,False
2015-12,Bob,Buyout,1017.69,N/A
2022-01,Alice,Subscription,100.06,True
2019-08,David,Subscription,151.07,True
2019-01,Alice,Subscription,171.48,True
2016-06,Eve,Buyout,1656.03,N/A
2023-05,Alice,Subscription,181.61,True
2016-05,Alice,Buyout,1324.12,N/A
2016-07,Charlie,Buyout,1667.06,N/A
2022-08,Alice,Buyout,1842.61,N/A
2016-01,David,Subscription,61.15,True
2023-11,Alice,Buyout,1235.49,N/A
2022-01,Bob,Buyout,1208.3,N/A
2020-02,Charlie,Subscription,118.27,True
2020-08,Eve,Buyout,1846.71,N/A
2023-06,Eve,Subscription,188.86,False
2018-05,Alice,Subscription,169.78,True
2023-11,Alice,Buyout,1936.91,N/A
2021-12,Eve,Subscription,115.92,False
2015-08,Bob,Subscription,96.91,False
2017-08,David,Subscription,87.21,True
2016-07,Bob,Subscription,160.92,False
2019-01,Alice,Subscription,124.15,False
2017-04,Bob,Buyout,1470.26,N/A
2023-05,David,Buyout,1791.6,N/A
2015-03,Eve,Buyout,1571.12,N/A
2021-06,Charlie,Buyout,1274.71,N/A
2017-03,Eve,Subscription,70.78,True
2017-12,Eve,Subscription,148.4,True
2023-06,Charlie,Buyout,1498.75,N/A
2015-06,David,Subscription,113.2,False
2024-08,Alice,Buyout,1819.76,N/A
2017-12,Eve,Subscription,185.59,True
2022-07,Charlie,Subscription,100.92,False
2019-04,Alice,Buyout,1806.26,N/A
2022-12,Charlie,Buyout,1713.54,N/A
2018-06,Alice,Buyout,1084.85,N/A
2022-11,Alice,Subscription,123.66,False
2021-08,Eve,Buyout,1264.4,N/A
2016-11,Alice,Subscription,168.02,False
2020-08,David,Subscription,149.15,False
2019-01,Bob,Buyout,1604.43,N/A
2021-02,Alice,Buyout,1928.15,N/A
2017-11,Eve,Buyout,1355.16,N/A
2016-11,Alice,Buyout,1542.83,N/A
2024-10,Charlie,Buyout,1545.59,N/A
2021-10,Alice,Buyout,1868.73,N/A
2015-09,David,Buyout,1134.91,N/A
2023-09,Bob,Buyout,1814.9,N/A
2024-05,Bob,Buyout,1970.63,N/A
2018-04,Eve,Subscription,116.15,False
2017-10,Alice,Subscription,81.37,False
2017-05,David,Buyout,1372.72,N/A
2015-06,Alice,Buyout,1843.34,N/A
2015-05,David,Subscription,134.43,False
2016-05,Alice,Buyout,1801.61,N/A
2023-03,Bob,Buyout,1050.17,N/A
2018-12,David,Subscription,160.06,True
2024-04,David,Buyout,1203.02,N/A
2022-09,David,Buyout,1216.65,N/A
2018-08,Alice,Subscription,137.0,False
2019-05,Charlie,Buyout,1097.84,N/A
2017-01,Eve,Buyout,1606.42,N/A
2018-06,Charlie,Subscription,83.74,False
2016-06,Alice,Buyout,1887.38,N/A
2021-08,Alice,Subscription,72.52,False
2019-01,Alice,Buyout,1661.47,N/A
2015-02,Charlie,Buyout,1517.37,N/A
2020-03,Charlie,Buyout,1842.17,N/A
2023-07,Eve,Subscription,116.91,True
2020-09,David,Subscription,197.48,False
2018-07,Charlie,Buyout,1155.28,N/A
2024-01,Charlie,Buyout,1841.84,N/A
2020-12,Eve,Buyout,1093.68,N/A
2019-07,Alice,Buyout,1581.96,N/A
2020-10,Charlie,Buyout,1824.76,N/A
2017-10,Eve,Subscription,196.59,True
2017-02,Charlie,Buyout,1554.48,N/A
2022-09,Charlie,Buyout,1430.78,N/A
2020-09,Charlie,Subscription,155.78,False
2015-04,Charlie,Subscription,52.58,True
2019-10,Bob,Buyout,1522.13,N/A
2016-08,David,Subscription,141.02,True
2022-10,Eve,Subscription,124.1,True
2023-02,Alice,Buyout,1641.96,N/A
2024-10,Eve,Subscription,71.91,False
2017-05,Bob,Subscription,118.67,False
2015-08,Alice,Subscription,59.31,True
2016-03,Charlie,Subscription,183.11,True
2018-11,David,Subscription,113.27,True
2019-12,Eve,Subscription,181.11,True
2017-01,Charlie,Subscription,185.35,True
2024-07,David,Buyout,1685.93,N/A
2022-05,Eve,Buyout,1306.74,N/A
2019-04,Alice,Subscription,136.97,False
2017-12,Bob,Subscription,174.31,False
2023-03,Bob,Buyout,1685.0,N/A
2020-10,Alice,Subscription,79.55,False
2021-04,Bob,Buyout,1496.89,N/A
2016-01,Charlie,Subscription,145.17,False
2024-10,Eve,Buyout,1045.81,N/A
2020-01,Bob,Subscription,119.69,True
2019-04,Alice,Subscription,109.54,False
2016-11,Bob,Buyout,1524.77,N/A
2021-04,Alice,Subscription,102.09,False
2019-02,Eve,Buyout,1449.59,N/A
2015-03,Alice,Subscription,159.29,True
2021-11,Charlie,Subscription,177.57,True
2015-08,Bob,Subscription,143.28,True
2022-01,David,Subscription,190.0,False
2021-09,Bob,Subscription,128.8,True
2024-11,David,Buyout,1396.17,N/A
2023-06,Charlie,Buyout,1021.93,N/A
2022-05,Eve,Buyout,1373.51,N/A
2017-11,Eve,Subscription,159.73,False
2021-01,David,Buyout,1765.53,N/A
2016-02,Alice,Subscription,97.8,True
2018-11,Bob,Buyout,1229.91,N/A
2023-03,David,Subscription,111.56,False
2017-05,David,Subscription,111.39,False
2015-07,Charlie,Subscription,170.88,False
2018-12,David,Buyout,1177.89,N/A
2022-11,Eve,Buyout,1152.91,N/A
2021-12,Bob,Buyout,1561.12,N/A
2023-01,Charlie,Subscription,99.5,False
2020-12,Bob,Buyout,1147.59,N/A
2015-04,Eve,Subscription,102.69,True
2020-03,Charlie,Buyout,1122.55,N/A
2021-02,David,Subscription,65.27,False
2015-06,Alice,Subscription,72.39,False
2023-09,Charlie,Subscription,147.4,True
2018-04,David,Buyout,1275.96,N/A
2024-12,Charlie,Subscription,129.08,False
2017-05,Alice,Subscription,51.07,True
2019-12,Charlie,Subscription,63.23,False
2018-10,David,Buyout,1968.38,N/A
2018-11,Eve,Subscription,90.27,True
2015-03,Charlie,Subscription,138.65,True
2021-09,David,Buyout,1066.11,N/A
2022-08,Bob,Buyout,1005.53,N/A
2015-01,Charlie,Buyout,1114.7,N/A
2015-03,Eve,Buyout,1229.65,N/A
2024-10,Bob,Buyout,1839.82,N/A
2015-02,Bob,Subscription,100.38,False
2019-12,Charlie,Buyout,1474.26,N/A
2016-03,David,Subscription,154.52,True
2018-09,Eve,Subscription,149.66,False
2015-02,Bob,Buyout,1919.09,N/A
2017-03,Alice,Subscription,181.55,False
2019-09,David,Subscription,96.29,False
2019-10,Bob,Subscription,86.58,True
2019-02,Bob,Subscription,186.73,False
2023-10,Eve,Buyout,1476.44,N/A
2023-03,Charlie,Subscription,141.98,True
2022-05,David,Subscription,104.98,False
2024-01,Eve,Subscription,127.9,False
2018-05,Eve,Buyout,1314.77,N/A
2023-02,Charlie,Subscription,80.17,True
2022-10,Charlie,Subscription,166.96,False
2024-07,Eve,Buyout,1756.67,N/A
2019-12,David,Subscription,97.67,True
2016-01,David,Subscription,172.42,False
2016-06,Alice,Buyout,1101.29,N/A
2019-01,Bob,Buyout,1277.23,N/A
2021-08,Eve,Subscription,170.6,False
2018-07,Alice,Buyout,1262.84,N/A
2019-02,Charlie,Buyout,1677.15,N/A
2020-02,Charlie,Subscription,194.13,True
2024-02,Charlie,Subscription,184.1,True
2015-09,Charlie,Buyout,1671.22,N/A
2023-06,Alice,Subscription,77.23,True
2017-09,Charlie,Subscription,144.76,False
2020-11,Charlie,Subscription,100.43,False
2017-08,Eve,Buyout,1196.99,N/A
